resource_key,pipeline_status,recommended_pool,review_reason_codes,render_status,render_image_path,tagger_status,tagger_policy_tag_scores_json,review_queue_kind
bangdream_031_live_event_137_sr,classified,soft_review,"[""garter_straps"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_137_sr.png,completed,"{""1girl"": 0.995169, ""2girls"": 0.000361, ""animal"": 9.2e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.35826, ""bikini"": 9.8e-05, ""bird"": 0.000434, ""cleavage"": 0.190534, ""corset"": 0.00204, ""crop_top"": 0.016322, ""dog"": 2.2e-05, ""faceless"": 1.3e-05, ""food_focus"": 1e-06, ""garter_straps"": 0.713046, ""helmet"": 3e-06, ""lingerie"": 5e-05, ""looking_at_viewer"": 0.73394, ""mask"": 3.2e-05, ""midriff"": 0.207876, ""multiple_girls"": 0.000439, ""navel"": 0.859902, ""no_humans"": 1.3e-05, ""onsen"": 2e-06, ""panties"": 0.001079, ""penguin"": 3.6e-05, ""school_swimsuit"": 9e-06, ""solo"": 0.927818, ""swimsuit"": 0.000237, ""thighhighs"": 0.866655, ""underwear"": 0.002494}",visual_review
bangdream_031_live_event_142_r,classified,soft_review,"[""cleavage"", ""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_142_r.png,completed,"{""1girl"": 0.998109, ""2girls"": 0.000299, ""animal"": 4.7e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.218834, ""bikini"": 0.000275, ""bird"": 0.000174, ""cleavage"": 0.86562, ""corset"": 0.002425, ""crop_top"": 0.698029, ""dog"": 1.5e-05, ""faceless"": 0.0, ""food_focus"": 1e-06, ""garter_straps"": 0.161917, ""helmet"": 1.3e-05, ""lingerie"": 9e-06, ""looking_at_viewer"": 0.712368, ""mask"": 5.6e-05, ""midriff"": 0.942286, ""multiple_girls"": 0.000331, ""navel"": 0.865253, ""no_humans"": 4e-06, ""onsen"": 1e-06, ""panties"": 0.000315, ""penguin"": 6e-06, ""school_swimsuit"": 5e-06, ""solo"": 0.954337, ""swimsuit"": 0.000436, ""thighhighs"": 0.885165, ""underwear"": 0.000627}",visual_review
bangdream_031_live_event_151_ssr,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_151_ssr.png,completed,"{""1girl"": 0.996752, ""2girls"": 0.000378, ""animal"": 3.3e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.591647, ""bikini"": 0.000109, ""bird"": 0.000274, ""cleavage"": 0.043789, ""corset"": 0.000352, ""crop_top"": 0.720749, ""dog"": 3.2e-05, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.051258, ""helmet"": 2.9e-05, ""lingerie"": 1.1e-05, ""looking_at_viewer"": 0.819897, ""mask"": 2.6e-05, ""midriff"": 0.856053, ""multiple_girls"": 0.000486, ""navel"": 0.901511, ""no_humans"": 4e-06, ""onsen"": 1e-06, ""panties"": 0.001038, ""penguin"": 2.2e-05, ""school_swimsuit"": 8e-06, ""solo"": 0.963135, ""swimsuit"": 0.00022, ""thighhighs"": 0.917903, ""underwear"": 0.001082}",visual_review
bangdream_031_live_event_187_ssr,classified,soft_review,"[""cleavage"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_187_ssr.png,completed,"{""1girl"": 0.994483, ""2girls"": 0.000566, ""animal"": 0.000269, ""animal_focus"": 4e-06, ""bare_shoulders"": 0.001174, ""bikini"": 8e-05, ""bird"": 0.000339, ""cleavage"": 0.921129, ""corset"": 0.00016, ""crop_top"": 0.000309, ""dog"": 0.000117, ""faceless"": 1e-05, ""food_focus"": 0.0, ""garter_straps"": 2.2e-05, ""helmet"": 0.000181, ""lingerie"": 1.4e-05, ""looking_at_viewer"": 0.449765, ""mask"": 4.7e-05, ""midriff"": 0.000514, ""multiple_girls"": 0.000622, ""navel"": 0.002088, ""no_humans"": 2.3e-05, ""onsen"": 2e-06, ""panties"": 0.000391, ""penguin"": 2e-06, ""school_swimsuit"": 4e-06, ""solo"": 0.891697, ""swimsuit"": 0.000129, ""thighhighs"": 0.000961, ""underwear"": 0.000803}",visual_review
bangdream_031_live_event_197,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_197.png,completed,"{""1girl"": 0.996272, ""2girls"": 0.000262, ""animal"": 3.1e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.015629, ""bikini"": 5.3e-05, ""bird"": 0.000158, ""cleavage"": 0.001642, ""corset"": 5e-06, ""crop_top"": 0.430513, ""dog"": 2.4e-05, ""faceless"": 2e-06, ""food_focus"": 1e-06, ""garter_straps"": 4.2e-05, ""helmet"": 1e-05, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.805183, ""mask"": 1.7e-05, ""midriff"": 0.938205, ""multiple_girls"": 0.000512, ""navel"": 0.976154, ""no_humans"": 7e-06, ""onsen"": 0.0, ""panties"": 0.000692, ""penguin"": 1e-06, ""school_swimsuit"": 8e-06, ""solo"": 0.972631, ""swimsuit"": 8.6e-05, ""thighhighs"": 0.000634, ""underwear"": 0.00271}",visual_review
bangdream_031_live_event_199,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_199.png,completed,"{""1girl"": 0.995656, ""2girls"": 0.000316, ""animal"": 2.9e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.002318, ""bikini"": 6.8e-05, ""bird"": 0.000106, ""cleavage"": 0.003926, ""corset"": 5.8e-05, ""crop_top"": 0.898389, ""dog"": 2e-06, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 2.5e-05, ""helmet"": 5e-05, ""lingerie"": 7e-06, ""looking_at_viewer"": 0.766308, ""mask"": 3.1e-05, ""midriff"": 0.949591, ""multiple_girls"": 0.000499, ""navel"": 0.9598, ""no_humans"": 1.2e-05, ""onsen"": 0.0, ""panties"": 0.000244, ""penguin"": 3e-06, ""school_swimsuit"": 4e-06, ""solo"": 0.9147, ""swimsuit"": 9.6e-05, ""thighhighs"": 0.000752, ""underwear"": 0.00085}",visual_review
bangdream_031_live_event_205_sr,classified,soft_review,"[""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_205_sr.png,completed,"{""1girl"": 0.995371, ""2girls"": 0.00035, ""animal"": 0.000426, ""animal_focus"": 4e-06, ""bare_shoulders"": 0.008457, ""bikini"": 0.000105, ""bird"": 0.000187, ""cleavage"": 0.001219, ""corset"": 0.000344, ""crop_top"": 0.12342, ""dog"": 3.3e-05, ""faceless"": 8e-06, ""food_focus"": 0.0, ""garter_straps"": 6.4e-05, ""helmet"": 1.8e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.656413, ""mask"": 1.7e-05, ""midriff"": 0.416663, ""multiple_girls"": 0.000611, ""navel"": 0.815323, ""no_humans"": 1.6e-05, ""onsen"": 8e-06, ""panties"": 0.000309, ""penguin"": 1e-06, ""school_swimsuit"": 5e-06, ""solo"": 0.818044, ""swimsuit"": 0.000317, ""thighhighs"": 0.000581, ""underwear"": 0.000319}",visual_review
bangdream_031_live_event_237_sr,classified,soft_review,"[""cleavage"", ""crop_top"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_237_sr.png,completed,"{""1girl"": 0.99671, ""2girls"": 0.000246, ""animal"": 2.4e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.106543, ""bikini"": 0.000536, ""bird"": 1.7e-05, ""cleavage"": 0.957953, ""corset"": 8.6e-05, ""crop_top"": 0.59509, ""dog"": 1.7e-05, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 5.7e-05, ""helmet"": 6.8e-05, ""lingerie"": 1.6e-05, ""looking_at_viewer"": 0.813456, ""mask"": 2e-05, ""midriff"": 0.320119, ""multiple_girls"": 0.000421, ""navel"": 0.004893, ""no_humans"": 1.4e-05, ""onsen"": 1e-06, ""panties"": 0.001742, ""penguin"": 0.0, ""school_swimsuit"": 5e-06, ""solo"": 0.946502, ""swimsuit"": 0.001342, ""thighhighs"": 0.000962, ""underwear"": 0.043366}",visual_review
bangdream_031_live_event_249_ur,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_249_ur.png,completed,"{""1girl"": 0.998573, ""2girls"": 9.4e-05, ""animal"": 2e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.00719, ""bikini"": 0.000138, ""bird"": 2.2e-05, ""cleavage"": 0.099542, ""corset"": 1.3e-05, ""crop_top"": 0.312881, ""dog"": 0.0, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 0.837722, ""helmet"": 9e-06, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.948346, ""mask"": 1.7e-05, ""midriff"": 0.141757, ""multiple_girls"": 0.000147, ""navel"": 0.007486, ""no_humans"": 1e-06, ""onsen"": 0.0, ""panties"": 0.000467, ""penguin"": 0.0, ""school_swimsuit"": 2e-06, ""solo"": 0.989873, ""swimsuit"": 0.000158, ""thighhighs"": 0.704151, ""underwear"": 0.01414}",visual_review
bangdream_031_live_event_288_ur,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_288_ur.png,completed,"{""1girl"": 0.996665, ""2girls"": 0.000284, ""animal"": 3.8e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.0035, ""bikini"": 8.7e-05, ""bird"": 8.7e-05, ""cleavage"": 0.186526, ""corset"": 0.000255, ""crop_top"": 0.409679, ""dog"": 1.1e-05, ""faceless"": 7e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000275, ""helmet"": 2e-05, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.655872, ""mask"": 5.9e-05, ""midriff"": 0.913623, ""multiple_girls"": 0.00051, ""navel"": 0.961289, ""no_humans"": 1e-05, ""onsen"": 1e-06, ""panties"": 0.001409, ""penguin"": 1e-06, ""school_swimsuit"": 9e-06, ""solo"": 0.941073, ""swimsuit"": 0.000203, ""thighhighs"": 0.001114, ""underwear"": 0.005056}",visual_review
bangdream_031_live_event_319_ur,classified,soft_review,"[""cleavage"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_event_319_ur.png,completed,"{""1girl"": 0.997426, ""2girls"": 0.000299, ""animal"": 2.8e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.51899, ""bikini"": 0.000108, ""bird"": 2.6e-05, ""cleavage"": 0.920242, ""corset"": 0.000217, ""crop_top"": 0.002802, ""dog"": 5e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000362, ""helmet"": 8.6e-05, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.605998, ""mask"": 5.2e-05, ""midriff"": 0.001679, ""multiple_girls"": 0.000494, ""navel"": 0.002237, ""no_humans"": 9e-06, ""onsen"": 1e-06, ""panties"": 0.000521, ""penguin"": 0.0, ""school_swimsuit"": 8e-06, ""solo"": 0.954795, ""swimsuit"": 0.000243, ""thighhighs"": 0.778831, ""underwear"": 0.001042}",visual_review
bangdream_031_live_r_2021,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_r_2021.png,completed,"{""1girl"": 0.997301, ""2girls"": 0.000172, ""animal"": 3e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.142139, ""bikini"": 5.4e-05, ""bird"": 8.4e-05, ""cleavage"": 0.001653, ""corset"": 0.000348, ""crop_top"": 0.887365, ""dog"": 2.9e-05, ""faceless"": 5e-06, ""food_focus"": 1e-06, ""garter_straps"": 0.000386, ""helmet"": 8.6e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.789745, ""mask"": 5.7e-05, ""midriff"": 0.913288, ""multiple_girls"": 0.000273, ""navel"": 0.85359, ""no_humans"": 1.6e-05, ""onsen"": 0.0, ""panties"": 0.000239, ""penguin"": 1e-06, ""school_swimsuit"": 1e-05, ""solo"": 0.942376, ""swimsuit"": 8.3e-05, ""thighhighs"": 0.002218, ""underwear"": 0.000468}",visual_review
bangdream_031_live_r_2022,classified,soft_review,"[""cleavage"", ""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_r_2022.png,completed,"{""1girl"": 0.998283, ""2girls"": 0.000138, ""animal"": 6e-06, ""animal_focus"": 0.0, ""bare_shoulders"": 0.093687, ""bikini"": 6.6e-05, ""bird"": 2.6e-05, ""cleavage"": 0.942677, ""corset"": 0.000255, ""crop_top"": 0.938909, ""dog"": 3e-06, ""faceless"": 3.4e-05, ""food_focus"": 1e-06, ""garter_straps"": 0.14113, ""helmet"": 3.4e-05, ""lingerie"": 2.2e-05, ""looking_at_viewer"": 0.952748, ""mask"": 4e-06, ""midriff"": 0.973922, ""multiple_girls"": 0.000132, ""navel"": 0.963119, ""no_humans"": 5e-06, ""onsen"": 0.0, ""panties"": 0.012588, ""penguin"": 0.0, ""school_swimsuit"": 2e-06, ""solo"": 0.991396, ""swimsuit"": 0.000152, ""thighhighs"": 0.876475, ""underwear"": 0.035973}",visual_review
bangdream_031_live_r_2023,classified,soft_review,"[""cleavage"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_031_live_r_2023.png,completed,"{""1girl"": 0.99857, ""2girls"": 0.000126, ""animal"": 2.1e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.025594, ""bikini"": 6.3e-05, ""bird"": 2e-05, ""cleavage"": 0.930924, ""corset"": 8.2e-05, ""crop_top"": 0.372345, ""dog"": 3e-06, ""faceless"": 1.5e-05, ""food_focus"": 0.0, ""garter_straps"": 0.000119, ""helmet"": 3.7e-05, ""lingerie"": 4e-06, ""looking_at_viewer"": 0.955819, ""mask"": 1.4e-05, ""midriff"": 0.858559, ""multiple_girls"": 0.000156, ""navel"": 0.836954, ""no_humans"": 5e-06, ""onsen"": 0.0, ""panties"": 0.000283, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.985857, ""swimsuit"": 8.2e-05, ""thighhighs"": 0.000673, ""underwear"": 0.001011}",visual_review
bangdream_032_live_event_117_ssr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_117_ssr.png,completed,"{""1girl"": 0.992682, ""2girls"": 0.000622, ""animal"": 3.8e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.003495, ""bikini"": 9.2e-05, ""bird"": 0.000203, ""cleavage"": 0.001656, ""corset"": 3.6e-05, ""crop_top"": 0.218867, ""dog"": 8e-06, ""faceless"": 2.8e-05, ""food_focus"": 0.0, ""garter_straps"": 0.000453, ""helmet"": 8e-06, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.88412, ""mask"": 0.000107, ""midriff"": 0.566107, ""multiple_girls"": 0.000634, ""navel"": 0.012762, ""no_humans"": 3.8e-05, ""onsen"": 1e-06, ""panties"": 0.000159, ""penguin"": 1e-06, ""school_swimsuit"": 4e-06, ""solo"": 0.941517, ""swimsuit"": 0.000139, ""thighhighs"": 0.072452, ""underwear"": 0.000241}",visual_review
bangdream_032_live_event_125_sr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_125_sr.png,completed,"{""1girl"": 0.997575, ""2girls"": 0.000145, ""animal"": 5e-06, ""animal_focus"": 0.0, ""bare_shoulders"": 0.001252, ""bikini"": 4.4e-05, ""bird"": 9e-06, ""cleavage"": 0.010324, ""corset"": 8e-06, ""crop_top"": 0.276548, ""dog"": 1e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.006473, ""helmet"": 1.6e-05, ""lingerie"": 1.1e-05, ""looking_at_viewer"": 0.940042, ""mask"": 5e-05, ""midriff"": 0.907014, ""multiple_girls"": 0.00015, ""navel"": 0.058308, ""no_humans"": 1.4e-05, ""onsen"": 1e-06, ""panties"": 0.000163, ""penguin"": 0.0, ""school_swimsuit"": 2e-06, ""solo"": 0.989679, ""swimsuit"": 5e-05, ""thighhighs"": 0.914297, ""underwear"": 0.000427}",visual_review
bangdream_032_live_event_133_r,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_133_r.png,completed,"{""1girl"": 0.997393, ""2girls"": 0.000113, ""animal"": 1.7e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.062678, ""bikini"": 0.000196, ""bird"": 2.5e-05, ""cleavage"": 0.002936, ""corset"": 4e-06, ""crop_top"": 0.652944, ""dog"": 2e-06, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 8.6e-05, ""helmet"": 8e-06, ""lingerie"": 1e-05, ""looking_at_viewer"": 0.921811, ""mask"": 0.0001, ""midriff"": 0.827359, ""multiple_girls"": 0.000148, ""navel"": 0.885031, ""no_humans"": 3e-06, ""onsen"": 0.0, ""panties"": 0.000108, ""penguin"": 1e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.983385, ""swimsuit"": 0.000421, ""thighhighs"": 0.001012, ""underwear"": 0.000301}",visual_review
bangdream_032_live_event_142_ssr,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_142_ssr.png,completed,"{""1girl"": 0.996432, ""2girls"": 0.000217, ""animal"": 1.7e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.401346, ""bikini"": 0.000375, ""bird"": 0.000257, ""cleavage"": 0.001301, ""corset"": 2.2e-05, ""crop_top"": 0.116426, ""dog"": 3e-06, ""faceless"": 0.0, ""food_focus"": 0.0, ""garter_straps"": 0.015983, ""helmet"": 9e-06, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.86576, ""mask"": 9.2e-05, ""midriff"": 0.803535, ""multiple_girls"": 0.000319, ""navel"": 0.800003, ""no_humans"": 3e-06, ""onsen"": 1e-06, ""panties"": 0.000134, ""penguin"": 4e-06, ""school_swimsuit"": 6e-06, ""solo"": 0.963437, ""swimsuit"": 0.000883, ""thighhighs"": 0.028502, ""underwear"": 0.000239}",visual_review
bangdream_032_live_event_151_sr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_151_sr.png,completed,"{""1girl"": 0.996732, ""2girls"": 0.000153, ""animal"": 1.6e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.279624, ""bikini"": 0.000145, ""bird"": 2.9e-05, ""cleavage"": 0.000934, ""corset"": 5.1e-05, ""crop_top"": 0.043767, ""dog"": 6e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000256, ""helmet"": 2.6e-05, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.875283, ""mask"": 3.9e-05, ""midriff"": 0.511025, ""multiple_girls"": 0.000139, ""navel"": 0.033623, ""no_humans"": 3e-06, ""onsen"": 1e-06, ""panties"": 0.00021, ""penguin"": 0.0, ""school_swimsuit"": 8e-06, ""solo"": 0.983519, ""swimsuit"": 0.000279, ""thighhighs"": 0.002526, ""underwear"": 0.000485}",visual_review
bangdream_032_live_event_158_sr,classified,soft_review,"[""crop_top"", ""garter_straps"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_158_sr.png,completed,"{""1girl"": 0.997113, ""2girls"": 0.000166, ""animal"": 9.1e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.21197, ""bikini"": 0.001032, ""bird"": 0.000153, ""cleavage"": 0.007792, ""corset"": 0.011623, ""crop_top"": 0.507708, ""dog"": 1e-06, ""faceless"": 5e-06, ""food_focus"": 0.0, ""garter_straps"": 0.651192, ""helmet"": 1e-05, ""lingerie"": 0.000115, ""looking_at_viewer"": 0.684915, ""mask"": 8.4e-05, ""midriff"": 0.789529, ""multiple_girls"": 0.000266, ""navel"": 0.942712, ""no_humans"": 7e-06, ""onsen"": 1e-06, ""panties"": 0.001751, ""penguin"": 1e-06, ""school_swimsuit"": 4e-06, ""solo"": 0.964667, ""swimsuit"": 0.001633, ""thighhighs"": 0.955335, ""underwear"": 0.008432}",visual_review
bangdream_032_live_event_197_ssr,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_197_ssr.png,completed,"{""1girl"": 0.997808, ""2girls"": 0.000113, ""animal"": 5.9e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.007492, ""bikini"": 0.000294, ""bird"": 8.5e-05, ""cleavage"": 0.002775, ""corset"": 6e-06, ""crop_top"": 0.626628, ""dog"": 1e-05, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.00359, ""helmet"": 3e-06, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.880127, ""mask"": 2.8e-05, ""midriff"": 0.928601, ""multiple_girls"": 0.000152, ""navel"": 0.798341, ""no_humans"": 6e-06, ""onsen"": 0.0, ""panties"": 0.000381, ""penguin"": 0.0, ""school_swimsuit"": 3e-06, ""solo"": 0.991803, ""swimsuit"": 0.000437, ""thighhighs"": 0.014432, ""underwear"": 0.000441}",visual_review
bangdream_032_live_event_205,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_205.png,completed,"{""1girl"": 0.996252, ""2girls"": 0.000168, ""animal"": 3.3e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.001971, ""bikini"": 5e-05, ""bird"": 9e-06, ""cleavage"": 0.000779, ""corset"": 0.000103, ""crop_top"": 0.436467, ""dog"": 1e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000603, ""helmet"": 2e-06, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.959169, ""mask"": 1.9e-05, ""midriff"": 0.829805, ""multiple_girls"": 0.000144, ""navel"": 0.943557, ""no_humans"": 2.7e-05, ""onsen"": 0.0, ""panties"": 0.000122, ""penguin"": 0.0, ""school_swimsuit"": 1e-06, ""solo"": 0.991957, ""swimsuit"": 6.2e-05, ""thighhighs"": 0.005618, ""underwear"": 0.000297}",visual_review
bangdream_032_live_event_237_r,classified,soft_review,"[""crop_top"", ""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_237_r.png,completed,"{""1girl"": 0.995609, ""2girls"": 0.000289, ""animal"": 8.2e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.331709, ""bikini"": 0.000301, ""bird"": 0.000114, ""cleavage"": 0.006664, ""corset"": 6.3e-05, ""crop_top"": 0.584772, ""dog"": 2e-06, ""faceless"": 1e-05, ""food_focus"": 0.0, ""garter_straps"": 0.148794, ""helmet"": 1.3e-05, ""lingerie"": 8.7e-05, ""looking_at_viewer"": 0.604718, ""mask"": 0.000114, ""midriff"": 0.591407, ""multiple_girls"": 0.000334, ""navel"": 0.02249, ""no_humans"": 3.8e-05, ""onsen"": 1e-06, ""panties"": 0.000653, ""penguin"": 0.0, ""school_swimsuit"": 1e-05, ""solo"": 0.942524, ""swimsuit"": 0.000639, ""thighhighs"": 0.76809, ""underwear"": 0.002705}",visual_review
bangdream_032_live_event_249_sr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_249_sr.png,completed,"{""1girl"": 0.996274, ""2girls"": 0.000322, ""animal"": 3.4e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.000946, ""bikini"": 0.000174, ""bird"": 6.4e-05, ""cleavage"": 0.001184, ""corset"": 3e-06, ""crop_top"": 0.450126, ""dog"": 4e-06, ""faceless"": 4.4e-05, ""food_focus"": 0.0, ""garter_straps"": 8.6e-05, ""helmet"": 4.4e-05, ""lingerie"": 3.2e-05, ""looking_at_viewer"": 0.764903, ""mask"": 3.2e-05, ""midriff"": 0.515651, ""multiple_girls"": 0.000401, ""navel"": 0.029225, ""no_humans"": 1.9e-05, ""onsen"": 2e-06, ""panties"": 0.000382, ""penguin"": 1e-06, ""school_swimsuit"": 3e-06, ""solo"": 0.965197, ""swimsuit"": 0.00023, ""thighhighs"": 0.840102, ""underwear"": 0.001091}",visual_review
bangdream_032_live_event_319_r,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_event_319_r.png,completed,"{""1girl"": 0.99428, ""2girls"": 0.000283, ""animal"": 6.5e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.001785, ""bikini"": 4.2e-05, ""bird"": 3.8e-05, ""cleavage"": 0.001214, ""corset"": 1.8e-05, ""crop_top"": 0.292817, ""dog"": 9e-06, ""faceless"": 7e-06, ""food_focus"": 3e-06, ""garter_straps"": 0.002299, ""helmet"": 7.8e-05, ""lingerie"": 1.6e-05, ""looking_at_viewer"": 0.754958, ""mask"": 0.000272, ""midriff"": 0.675016, ""multiple_girls"": 0.000296, ""navel"": 0.163158, ""no_humans"": 1.9e-05, ""onsen"": 1e-06, ""panties"": 0.000214, ""penguin"": 4e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.972908, ""swimsuit"": 4.5e-05, ""thighhighs"": 0.008796, ""underwear"": 0.001536}",visual_review
bangdream_032_live_r_2022,classified,soft_review,"[""crop_top"", ""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_032_live_r_2022.png,completed,"{""1girl"": 0.996619, ""2girls"": 0.000227, ""animal"": 1e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.003638, ""bikini"": 7.1e-05, ""bird"": 1.5e-05, ""cleavage"": 0.003887, ""corset"": 1.5e-05, ""crop_top"": 0.502572, ""dog"": 2e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 0.944067, ""helmet"": 5e-06, ""lingerie"": 4e-06, ""looking_at_viewer"": 0.892688, ""mask"": 3.5e-05, ""midriff"": 0.32866, ""multiple_girls"": 0.000213, ""navel"": 0.004022, ""no_humans"": 1.1e-05, ""onsen"": 0.0, ""panties"": 0.00026, ""penguin"": 0.0, ""school_swimsuit"": 1e-06, ""solo"": 0.979409, ""swimsuit"": 8.7e-05, ""thighhighs"": 0.773733, ""underwear"": 0.001367}",visual_review
